! SNAP.TBL
!
! This table contains aviation VOR points and all VOR-relative points.
! VOR-relative points, or 'snapable' points are all points relative to
! individual VOR points located on a 16 point compass in 10nm intervals.
!
! The format for the file is given below, with the number of characters in
! parentheses.
!
!!
! Log:
! J. Wu/SAIC	        01/05   Created table
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!
!STID    STNM   NAME                            ST CO   LAT    LON   ELV  PRI
!(8)     (6)    (32)                            (2)(2)  (5)    (6)   (5)  (2)
YDC00050      9 70NE_YDC                         -  -   5029 -11923     0  2
YDC00051      9 80NE_YDC                         -  -   5040 -11904     0  2
YDC00052      9 90NE_YDC                         -  -   5052 -11885     0  2
YDC00053      9 100NE_YDC                        -  -   5063 -11866     0  2
YDC00054      9 110NE_YDC                        -  -   5075 -11847     0  2
YDC00055      9 120NE_YDC                        -  -   5086 -11828     0  2
YDC00056      9 20ENE_YDC                        -  -   4960 -12005     0  2
YDC00057      9 30ENE_YDC                        -  -   4966 -11981     0  2
YDC00058      9 40ENE_YDC                        -  -   4972 -11957     0  2
YDC00059      9 50ENE_YDC                        -  -   4978 -11933     0  2
YDC00060      9 60ENE_YDC                        -  -   4984 -11909     0  2
YDC00061      9 70ENE_YDC                        -  -   4990 -11885     0  2
YDC00062      9 80ENE_YDC                        -  -   4996 -11861     0  2
YDC00063      9 90ENE_YDC                        -  -   5002 -11836     0  2
YDC00064      9 20E_YDC                          -  -   4947 -12001     0  2
YDC00065      9 30E_YDC                          -  -   4947 -11975     0  2
YDC00066      9 40E_YDC                          -  -   4947 -11949     0  2
YDC00067      9 50E_YDC                          -  -   4946 -11924     0  2
YDC00068      9 60E_YDC                          -  -   4946 -11898     0  2
YDC00069      9 70E_YDC                          -  -   4946 -11873     0  2
YDC00070      9 80E_YDC                          -  -   4945 -11847     0  2
YDC00071      9 90E_YDC                          -  -   4945 -11821     0  2
YDC00072      9 20ESE_YDC                        -  -   4934 -12005     0  2
YDC00073      9 30ESE_YDC                        -  -   4928 -11981     0  2
YDC00074      9 40ESE_YDC                        -  -   4921 -11958     0  2
YDC00075      9 50ESE_YDC                        -  -   4915 -11934     0  2
YDC00076      9 60ESE_YDC                        -  -   4908 -11911     0  2
YDC00077      9 70ESE_YDC                        -  -   4901 -11888     0  2
YDC00078      9 80ESE_YDC                        -  -   4894 -11865     0  2
YDC00079      9 90ESE_YDC                        -  -   4888 -11841     0  2
YDC00080      9 20SE_YDC                         -  -   4923 -12016     0  2
YDC00081      9 30SE_YDC                         -  -   4912 -11998     0  2
YDC00082      9 40SE_YDC                         -  -   4900 -11980     0  2
YDC00083      9 50SE_YDC                         -  -   4888 -11962     0  2
YDC00084      9 60SE_YDC                         -  -   4876 -11945     0  2
YDC00085      9 70SE_YDC                         -  -   4864 -11927     0  2
YDC00086      9 80SE_YDC                         -  -   4852 -11910     0  2
YDC00087      9 20SSE_YDC                        -  -   4916 -12033     0  2
YDC00088      9 30SSE_YDC                        -  -   4901 -12023     0  2
YDC00089      9 40SSE_YDC                        -  -   4885 -12013     0  2
YDC00090      9 50SSE_YDC                        -  -   4870 -12004     0  2
YDC00091      9 60SSE_YDC                        -  -   4855 -11994     0  2
YDC00092      9 70SSE_YDC                        -  -   4839 -11985     0  2
YDC00093      9 20S_YDC                          -  -   4914 -12052     0  2
YDC00094      9 30S_YDC                          -  -   4897 -12052     0  2
YDC00095      9 40S_YDC                          -  -   4880 -12052     0  2
YDC00096      9 50S_YDC                          -  -   4864 -12052     0  2
YDC00097      9 60S_YDC                          -  -   4847 -12052     0  2
YDC00098      9 70S_YDC                          -  -   4830 -12052     0  2
YDC00099      9 80S_YDC                          -  -   4814 -12052     0  2
YDC00100      9 20SSW_YDC                        -  -   4916 -12071     0  2
YDC00101      9 30SSW_YDC                        -  -   4901 -12081     0  2
YDC00102      9 40SSW_YDC                        -  -   4885 -12091     0  2
YDC00103      9 50SSW_YDC                        -  -   4870 -12100     0  2
YDC00104      9 60SSW_YDC                        -  -   4855 -12110     0  2
YDC00105      9 70SSW_YDC                        -  -   4839 -12119     0  2
YDC00106      9 20SW_YDC                         -  -   4923 -12088     0  2
YDC00107      9 30SW_YDC                         -  -   4912 -12106     0  2
YDC00108      9 40SW_YDC                         -  -   4900 -12124     0  2
YDC00109      9 50SW_YDC                         -  -   4888 -12142     0  2
YDC00110      9 20WSW_YDC                        -  -   4934 -12099     0  2
YDC00111      9 30WSW_YDC                        -  -   4928 -12123     0  2
YDC00112      9 40WSW_YDC                        -  -   4921 -12146     0  2
YDC00113      9 20W_YDC                          -  -   4947 -12103     0  2
YDC00114      9 30W_YDC                          -  -   4947 -12129     0  2
YDC00115      9 40W_YDC                          -  -   4947 -12155     0  2
YDC00116      9 50W_YDC                          -  -   4946 -12180     0  2
YDC00117      9 20WNW_YDC                        -  -   4960 -12099     0  2
YDC00118      9 30WNW_YDC                        -  -   4966 -12123     0  2
YDC00119      9 40WNW_YDC                        -  -   4972 -12147     0  2
YDC00120      9 50WNW_YDC                        -  -   4978 -12171     0  2
YDC00121      9 60WNW_YDC                        -  -   4984 -12195     0  2
YDC00122      9 20NW_YDC                         -  -   4970 -12088     0  2
YDC00123      9 30NW_YDC                         -  -   4982 -12107     0  2
YDC00124      9 40NW_YDC                         -  -   4994 -12125     0  2
YDC00125      9 50NW_YDC                         -  -   5006 -12144     0  2
YDC00126      9 60NW_YDC                         -  -   5017 -12162     0  2
YDC00127      9 70NW_YDC                         -  -   5029 -12181     0  2
YDC00128      9 80NW_YDC                         -  -   5040 -12200     0  2
YDC00129      9 90NW_YDC                         -  -   5052 -12219     0  2
YDC00130      9 100NW_YDC                        -  -   5063 -12238     0  2
YDC00131      9 110NW_YDC                        -  -   5075 -12257     0  2
YDC00132      9 20NNW_YDC                        -  -   4978 -12072     0  2
YDC00133      9 30NNW_YDC                        -  -   4993 -12082     0  2
YDC00134      9 40NNW_YDC                        -  -   5008 -12092     0  2
YDC00135      9 50NNW_YDC                        -  -   5024 -12102     0  2
YDC00136      9 60NNW_YDC                        -  -   5039 -12112     0  2
YDC00137      9 70NNW_YDC                        -  -   5055 -12122     0  2
YDC00138      9 80NNW_YDC                        -  -   5070 -12132     0  2
YDC00139      9 90NNW_YDC                        -  -   5085 -12143     0  2
YDC00140      9 100NNW_YDC                       -  -   5100 -12153     0  2
YDC00141      9 110NNW_YDC                       -  -   5116 -12164     0  2
YDC00142      9 120NNW_YDC                       -  -   5131 -12174     0  2
YDC00143      9 130NNW_YDC                       -  -   5146 -12185     0  2
YDC00144      9 140NNW_YDC                       -  -   5162 -12196     0  2
YDC00145      9 150NNW_YDC                       -  -   5177 -12206     0  2
YDC00146      9 160NNW_YDC                       -  -   5192 -12217     0  2
YDC00147      9 170NNW_YDC                       -  -   5207 -12228     0  2
YDC00148      9 180NNW_YDC                       -  -   5223 -12239     0  2
YDC00149      9 190NNW_YDC                       -  -   5238 -12250     0  2
YDC00150      9 200NNW_YDC                       -  -   5253 -12261     0  2
YDC00151      9 210NNW_YDC                       -  -   5268 -12273     0  2
YDC00152      9 220NNW_YDC                       -  -   5283 -12284     0  2
YDC00153      9 230NNW_YDC                       -  -   5298 -12295     0  2
YDC00154      9 240NNW_YDC                       -  -   5314 -12307     0  2
MOD00000      9 MOD                              -  -   3763 -12096     0  1
MOD00001      9 20N_MOD                          -  -   3796 -12096     0  2
MOD00002      9 20NNE_MOD                        -  -   3794 -12080     0  2
MOD00003      9 30NNE_MOD                        -  -   3809 -12072     0  2
MOD00004      9 20NE_MOD                         -  -   3787 -12066     0  2
MOD00005      9 30NE_MOD                         -  -   3798 -12051     0  2
MOD00006      9 40NE_MOD                         -  -   3810 -12036     0  2
MOD00007      9 50NE_MOD                         -  -   3822 -12021     0  2
MOD00008      9 20ENE_MOD                        -  -   3776 -12057     0  2
MOD00009      9 30ENE_MOD                        -  -   3782 -12038     0  2
MOD00010      9 40ENE_MOD                        -  -   3788 -12018     0  2
MOD00011      9 50ENE_MOD                        -  -   3794 -11998     0  2
MOD00012      9 60ENE_MOD                        -  -   3801 -11979     0  2
MOD00013      9 70ENE_MOD                        -  -   3807 -11959     0  2
MOD00014      9 20E_MOD                          -  -   3763 -12054     0  2
MOD00015      9 30E_MOD                          -  -   3763 -12033     0  2
MOD00016      9 40E_MOD                          -  -   3763 -12012     0  2
MOD00017      9 50E_MOD                          -  -   3763 -11991     0  2
MOD00018      9 20ESE_MOD                        -  -   3750 -12057     0  2
MOD00019      9 30ESE_MOD                        -  -   3744 -12038     0  2
MOD00020      9 40ESE_MOD                        -  -   3737 -12019     0  2
MOD00021      9 20SE_MOD                         -  -   3739 -12066     0  2
MOD00022      9 30SE_MOD                         -  -   3728 -12052     0  2
MOD00023      9 40SE_MOD                         -  -   3716 -12037     0  2
MOD00024      9 20SSE_MOD                        -  -   3732 -12080     0  2
MOD00025      9 30SSE_MOD                        -  -   3717 -12072     0  2
MOD00026      9 40SSE_MOD                        -  -   3701 -12064     0  2
MOD00027      9 20S_MOD                          -  -   3730 -12096     0  2
MOD00028      9 30S_MOD                          -  -   3713 -12096     0  2
MOD00029      9 40S_MOD                          -  -   3696 -12096     0  2
MOD00030      9 20SSW_MOD                        -  -   3732 -12112     0  2
MOD00031      9 30SSW_MOD                        -  -   3717 -12120     0  2
MOD00032      9 40SSW_MOD                        -  -   3701 -12128     0  2
MOD00033      9 20SW_MOD                         -  -   3739 -12126     0  2
MOD00034      9 30SW_MOD                         -  -   3728 -12140     0  2
MOD00035      9 40SW_MOD                         -  -   3716 -12155     0  2
MOD00036      9 20WSW_MOD                        -  -   3750 -12135     0  2
MOD00037      9 30WSW_MOD                        -  -   3744 -12154     0  2
MOD00038      9 20W_MOD                          -  -   3763 -12138     0  2
MOD00039      9 20WNW_MOD                        -  -   3776 -12135     0  2
MOD00040      9 20NW_MOD                         -  -   3787 -12126     0  2
MOD00041      9 20NNW_MOD                        -  -   3794 -12112     0  2
DSD00000      9 DSD                              -  -   4425 -12130     0  1
DSD00001      9 20N_DSD                          -  -   4458 -12130     0  2
DSD00002      9 30N_DSD                          -  -   4475 -12130     0  2
DSD00003      9 40N_DSD                          -  -   4492 -12130     0  2
DSD00004      9 50N_DSD                          -  -   4508 -12130     0  2
DSD00005      9 20NNE_DSD                        -  -   4456 -12112     0  2
DSD00006      9 30NNE_DSD                        -  -   4471 -12103     0  2
DSD00007      9 40NNE_DSD                        -  -   4486 -12094     0  2
DSD00008      9 50NNE_DSD                        -  -   4502 -12085     0  2
DSD00009      9 60NNE_DSD                        -  -   4517 -12076     0  2
DSD00010      9 20NE_DSD                         -  -   4449 -12097     0  2
DSD00011      9 30NE_DSD                         -  -   4460 -12080     0  2
DSD00012      9 40NE_DSD                         -  -   4472 -12064     0  2
DSD00013      9 50NE_DSD                         -  -   4484 -12047     0  2
DSD00014      9 20ENE_DSD                        -  -   4438 -12087     0  2
DSD00015      9 30ENE_DSD                        -  -   4444 -12065     0  2
DSD00016      9 40ENE_DSD                        -  -   4450 -12044     0  2
