B00000 SWS                               6189 -15593   2
<AREA>SWS<NAT_CODE>AK09<GACC>Alaska
2664                 63.675   60.360 -152.079 -160.200   62.799 -152.081
   59.359 -151.922   59.359 -151.920   59.359 -151.913   59.358 -151.906
   59.357 -151.899   59.357 -151.890   59.357 -151.883   59.358 -151.877
   59.357 -151.873   59.356 -151.869   59.355 -151.866   59.354 -151.861
   59.354 -151.854   59.354 -151.852   59.353 -151.844   59.352 -151.838
   59.349 -151.831   59.345 -151.824   59.343 -151.822   59.342 -151.827
   59.341 -151.821   59.341 -151.820   59.339 -151.818   59.339 -151.815
   59.340 -151.814   59.340 -151.814   59.340 -151.807   59.343 -151.812
   59.344 -151.811   59.344 -151.806   59.344 -151.805   59.341 -151.805
   59.340 -151.803   59.340 -151.803   59.338 -151.803   59.338 -151.801
   59.337 -151.796   59.330 -151.797   59.329 -151.795   59.327 -151.794
   59.327 -151.792   59.328 -151.791   59.327 -151.786   59.325 -151.785
   59.324 -151.782   59.323 -151.780   59.321 -151.779   59.318 -151.778
   59.316 -151.777   59.317 -151.772   59.319 -151.772   59.320 -151.770
   59.321 -151.769   59.322 -151.765   59.323 -151.763   59.323 -151.762
   59.325 -151.765   59.327 -151.766   59.328 -151.767   59.328 -151.770
   59.330 -151.773   59.332 -151.772   59.333 -151.772   59.335 -151.773
   59.337 -151.774   59.339 -151.774   59.340 -151.775   59.341 -151.778
   59.341 -151.781   59.344 -151.783   59.346 -151.785   59.350 -151.791
   59.353 -151.796   59.353 -151.796   59.355 -151.799   59.361 -151.817
   59.361 -151.817   59.361 -151.818   59.361 -151.818   59.362 -151.820
   59.362 -151.821   59.362 -151.821   59.370 -151.870   59.370 -151.870
   59.370 -151.865   59.370 -151.861   59.370 -151.857   59.371 -151.856
   59.372 -151.856   59.372 -151.858   59.374 -151.862   59.376 -151.866
   59.377 -151.869   59.379 -151.869   59.380 -151.877   59.380 -151.877
   59.381 -151.879   59.381 -151.882   59.381 -151.890   59.388 -151.894
   59.388 -151.894   59.390 -151.893   59.391 -151.894   59.391 -151.895
   59.393 -151.896   59.393 -151.900   59.393 -151.900   59.394 -151.904
   59.394 -151.904   59.394 -151.908   59.397 -151.908   59.398 -151.908
   59.400 -151.898   59.405 -151.893   59.405 -151.893   59.406 -151.890
   59.408 -151.888   59.410 -151.888   59.412 -151.888   59.414 -151.887
   59.416 -151.887   59.418 -151.888   59.421 -151.888   59.421 -151.888
   59.422 -151.886   59.423 -151.885   59.422 -151.875   59.422 -151.875
   59.422 -151.873   59.423 -151.871   59.425 -151.868   59.426 -151.866
   59.425 -151.863   59.425 -151.861   59.425 -151.858   59.425 -151.857
   59.425 -151.857   59.425 -151.857   59.426 -151.854   59.427 -151.854
   59.429 -151.849   59.431 -151.844   59.431 -151.843   59.432 -151.835
   59.437 -151.828   59.436 -151.803   59.444 -151.788   59.446 -151.776
   59.444 -151.760   59.452 -151.744   59.448 -151.744   59.449 -151.746
   59.449 -151.749   59.448 -151.752   59.445 -151.752   59.445 -151.751
   59.444 -151.751   59.439 -151.744   59.439 -151.745   59.435 -151.745
   59.430 -151.744   59.429 -151.743   59.425 -151.743   59.410 -151.721
   59.388 -151.684   59.399 -151.685   59.399 -151.685   59.400 -151.685
   59.401 -151.685   59.402 -151.687   59.404 -151.687   59.405 -151.685
   59.405 -151.686   59.406 -151.687   59.406 -151.691   59.407 -151.694
   59.408 -151.697   59.412 -151.695   59.414 -151.699   59.414 -151.698
   59.415 -151.696   59.416 -151.696   59.417 -151.699   59.418 -151.701
   59.418 -151.706   59.419 -151.710   59.420 -151.712   59.423 -151.711
   59.423 -151.712   59.424 -151.712   59.426 -151.713   59.427 -151.716
   59.428 -151.719   59.429 -151.719   59.431 -151.720   59.432 -151.721
   59.434 -151.713   59.435 -151.714   59.435 -151.713   59.436 -151.710
   59.438 -151.711   59.438 -151.712   59.439 -151.715   59.447 -151.720
   59.448 -151.720   59.450 -151.721   59.452 -151.718   59.449 -151.714
   59.467 -151.708   59.467 -151.696   59.472 -151.670   59.484 -151.646
   59.476 -151.620   59.474 -151.602   59.484 -151.570   59.481 -151.564
   59.480 -151.566   59.481 -151.574   59.481 -151.574   59.481 -151.575
   59.480 -151.580   59.479 -151.584   59.476 -151.591   59.475 -151.594
   59.474 -151.591   59.473 -151.592   59.468 -151.574   59.466 -151.555
   59.470 -151.550   59.470 -151.545   59.467 -151.545   59.460 -151.537
   59.458 -151.533   59.457 -151.531   59.453 -151.531   59.445 -151.507
   59.446 -151.492   59.448 -151.490   59.449 -151.497   59.450 -151.492
   59.452 -151.491   59.453 -151.492   59.455 -151.497   59.455 -151.509
   59.457 -151.518   59.458 -151.521   59.458 -151.518   59.462 -151.525
   59.463 -151.525   59.466 -151.527   59.468 -151.533   59.471 -151.522
   59.470 -151.521   59.467 -151.517   59.467 -151.522   59.466 -151.521
   59.465 -151.506   59.472 -151.513   59.474 -151.509   59.474 -151.508
   59.471 -151.504   59.469 -151.498   59.469 -151.498   59.468 -151.499
   59.464 -151.487   59.469 -151.486   59.470 -151.493   59.471 -151.473
   59.458 -151.433   59.453 -151.428   59.449 -151.423   59.449 -151.422
   59.447 -151.420   59.445 -151.418   59.443 -151.419   59.443 -151.426
   59.442 -151.427   59.439 -151.422   59.438 -151.419   59.439 -151.434
   59.438 -151.422   59.433 -151.417   59.436 -151.417   59.437 -151.405
   59.431 -151.386   59.433 -151.379   59.431 -151.359   59.430 -151.358
   59.430 -151.356   59.424 -151.344   59.423 -151.344   59.421 -151.340
   59.419 -151.338   59.417 -151.335   59.418 -151.327   59.416 -151.322
   59.414 -151.317   59.415 -151.313   59.414 -151.306   59.412 -151.303
   59.411 -151.302   59.410 -151.298   59.407 -151.294   59.407 -151.291
   59.409 -151.289   59.412 -151.290   59.414 -151.291   59.417 -151.288
   59.417 -151.288   59.420 -151.294   59.423 -151.308   59.425 -151.321
   59.427 -151.327   59.434 -151.340   59.441 -151.364   59.443 -151.365
   59.444 -151.368   59.443 -151.374   59.444 -151.380   59.446 -151.383
   59.449 -151.384   59.449 -151.386   59.451 -151.386   59.452 -151.390
   59.456 -151.390   59.457 -151.393   59.457 -151.393   59.461 -151.400
   59.462 -151.403   59.462 -151.403   59.465 -151.411   59.468 -151.421
   59.467 -151.424   59.466 -151.425   59.470 -151.432   59.471 -151.430
   59.472 -151.435   59.472 -151.435   59.476 -151.443   59.477 -151.443
   59.479 -151.448   59.479 -151.451   59.480 -151.456   59.481 -151.459
   59.489 -151.461   59.491 -151.468   59.492 -151.468   59.493 -151.473
   59.494 -151.473   59.501 -151.474   59.503 -151.419   59.501 -151.395
   59.495 -151.376   59.484 -151.369   59.484 -151.369   59.483 -151.369
   59.462 -151.356   59.461 -151.356   59.459 -151.355   59.455 -151.353
   59.459 -151.340   59.461 -151.340   59.461 -151.339   59.466 -151.340
   59.473 -151.340   59.480 -151.345   59.487 -151.350   59.493 -151.354
   59.494 -151.355   59.500 -151.359   59.505 -151.365   59.509 -151.376
   59.514 -151.387   59.515 -151.398   59.516 -151.407   59.515 -151.419
   59.515 -151.426   59.513 -151.434   59.512 -151.441   59.512 -151.448
   59.512 -151.450   59.511 -151.454   59.512 -151.457   59.524 -151.442
   59.528 -151.441   59.529 -151.444   59.530 -151.444   59.532 -151.445
   59.534 -151.448   59.538 -151.443   59.545 -151.420   59.541 -151.414
   59.539 -151.403   59.539 -151.403   59.538 -151.412   59.535 -151.407
   59.534 -151.378   59.536 -151.371   59.540 -151.366   59.546 -151.375
   59.540 -151.387   59.541 -151.390   59.550 -151.369   59.556 -151.364
   59.555 -151.361   59.550 -151.365   59.549 -151.350   59.544 -151.345
   59.554 -151.344   59.549 -151.337   59.548 -151.324   59.552 -151.315
   59.547 -151.306   59.540 -151.308   59.543 -151.303   59.550 -151.305
   59.553 -151.304   59.555 -151.291   59.550 -151.267   59.544 -151.241
   59.548 -151.247   59.548 -151.247   59.548 -151.244   59.549 -151.242
   59.551 -151.242   59.553 -151.246   59.555 -151.255   59.556 -151.258
   59.556 -151.259   59.556 -151.260   59.557 -151.260   59.556 -151.257
   59.556 -151.252   59.557 -151.238   59.559 -151.239   59.560 -151.238
   59.562 -151.238   59.563 -151.243   59.563 -151.246   59.563 -151.248
   59.564 -151.254   59.563 -151.264   59.564 -151.277   59.564 -151.288
   59.565 -151.295   59.567 -151.299   59.571 -151.303   59.573 -151.312
   59.574 -151.314   59.575 -151.319   59.576 -151.322   59.577 -151.304
   59.577 -151.304   59.576 -151.302   59.574 -151.303   59.574 -151.287
   59.574 -151.287   59.573 -151.286   59.570 -151.282   59.568 -151.279
   59.568 -151.278   59.566 -151.275   59.566 -151.265   59.568 -151.270
   59.569 -151.268   59.570 -151.268   59.571 -151.271   59.582 -151.266
   59.582 -151.267   59.582 -151.267   59.584 -151.267   59.585 -151.268
   59.584 -151.273   59.585 -151.277   59.587 -151.278   59.595 -151.275
   59.590 -151.238   59.591 -151.235   59.591 -151.235   59.590 -151.231
   59.590 -151.231   59.590 -151.205   59.590 -151.191   59.589 -151.191
   59.586 -151.195   59.583 -151.200   59.579 -151.206   59.576 -151.208
   59.574 -151.207   59.572 -151.207   59.571 -151.208   59.567 -151.211
   59.566 -151.208   59.565 -151.207   59.561 -151.207   59.560 -151.200
   59.561 -151.192   59.567 -151.191   59.576 -151.178   59.581 -151.180
   59.581 -151.179   59.581 -151.180   59.585 -151.181   59.585 -151.165
   59.591 -151.159   59.594 -151.161   59.595 -151.160   59.597 -151.161
   59.601 -151.169   59.603 -151.174   59.602 -151.179   59.603 -151.185
   59.603 -151.186   59.604 -151.186   59.606 -151.189   59.611 -151.190
   59.615 -151.189   59.619 -151.190   59.621 -151.194   59.619 -151.197
   59.617 -151.198   59.636 -151.208   59.638 -151.208   59.639 -151.205
   59.630 -151.201   59.637 -151.201   59.638 -151.200   59.636 -151.198
   59.639 -151.195   59.641 -151.194   59.647 -151.183   59.652 -151.154
   59.658 -151.152   59.662 -151.138   59.664 -151.138   59.664 -151.138
   59.667 -151.137   59.666 -151.116   59.669 -151.114   59.669 -151.114
   59.673 -151.109   59.676 -151.108   59.677 -151.113   59.676 -151.116
   59.674 -151.120   59.675 -151.122   59.678 -151.120   59.684 -151.117
   59.687 -151.115   59.692 -151.116   59.696 -151.116   59.702 -151.103
   59.692 -151.115   59.692 -151.100   59.707 -151.100   59.710 -151.089
   59.713 -151.078   59.721 -151.075   59.720 -151.052   59.722 -151.044
   59.717 -151.041   59.714 -151.027   59.721 -151.023   59.721 -151.032
   59.724 -151.037   59.723 -151.032   59.722 -151.028   59.723 -151.025
   59.726 -151.022   59.729 -151.024   59.729 -151.027   59.730 -151.032
   59.732 -151.037   59.733 -151.037   59.735 -151.039   59.737 -151.044
   59.739 -151.046   59.739 -151.046   59.745 -151.017   59.757 -151.016
   59.761 -151.006   59.762 -150.980   59.774 -150.974   59.778 -150.962
   59.791 -150.927   59.791 -150.941   59.792 -150.941   59.794 -150.935
   59.796 -150.927   59.796 -150.932   59.796 -150.936   59.797 -150.941
   59.797 -150.942   59.806 -150.942   59.800 -150.950   59.797 -150.945
   59.797 -150.945   59.796 -150.950   59.795 -150.954   59.792 -150.961
   59.789 -150.969   59.788 -150.977   59.787 -150.982   59.789 -150.981
   59.789 -150.987   59.789 -150.992   59.790 -150.993   59.799 -150.980
   59.797 -150.987   59.812 -150.983   59.811 -150.989   59.804 -150.992
   59.804 -150.995   59.802 -150.998   59.800 -151.001   59.798 -151.004
   59.797 -151.008   59.798 -151.012   59.799 -151.015   59.799 -151.020
   59.799 -151.031   59.799 -151.038   59.798 -151.046   59.798 -151.052
   59.797 -151.058   59.798 -151.061   59.797 -151.064   59.794 -151.069
   59.793 -151.074   59.791 -151.080   59.791 -151.088   59.790 -151.094
   59.788 -151.099   59.785 -151.106   59.783 -151.113   59.780 -151.119
   59.777 -151.124   59.774 -151.133   59.770 -151.142   59.768 -151.147
   59.765 -151.152   59.763 -151.161   59.761 -151.167   59.758 -151.171
   59.756 -151.175   59.753 -151.179   59.750 -151.187   59.747 -151.192
   59.744 -151.197   59.740 -151.204   59.738 -151.208   59.736 -151.212
   59.734 -151.218   59.731 -151.227   59.729 -151.236   59.725 -151.243
   59.721 -151.251   59.719 -151.255   59.718 -151.260   59.717 -151.267
   59.715 -151.272   59.713 -151.276   59.710 -151.281   59.708 -151.287
   59.706 -151.294   59.701 -151.306   59.698 -151.313   59.696 -151.320
   59.695 -151.324   59.694 -151.326   59.689 -151.332   59.686 -151.335
   59.685 -151.338   59.683 -151.347   59.682 -151.365   59.681 -151.381
   59.680 -151.389   59.677 -151.406   59.673 -151.417   59.670 -151.430
   59.663 -151.441   59.656 -151.442   59.649 -151.448   59.646 -151.457
   59.642 -151.469   59.640 -151.478   59.638 -151.487   59.638 -151.490
   59.635 -151.488   59.634 -151.484   59.634 -151.485   59.635 -151.497
   59.629 -151.487   59.628 -151.482   59.632 -151.487   59.624 -151.462
   59.610 -151.441   59.601 -151.414   59.600 -151.416   59.601 -151.431
   59.605 -151.442   59.612 -151.457   59.616 -151.463   59.624 -151.475
   59.627 -151.486   59.628 -151.491   59.633 -151.501   59.632 -151.502
   59.636 -151.506   59.636 -151.513   59.634 -151.529   59.637 -151.543
   59.642 -151.555   59.643 -151.565   59.643 -151.583   59.644 -151.595
   59.645 -151.607   59.647 -151.630   59.650 -151.648   59.656 -151.668
   59.661 -151.680   59.666 -151.696   59.668 -151.706   59.689 -151.761
   59.691 -151.767   59.697 -151.779   59.700 -151.789   59.709 -151.809
   59.714 -151.819   59.749 -151.860   59.769 -151.869   59.775 -151.866
   59.775 -151.864   59.775 -151.864   59.771 -151.865   59.771 -151.857
   59.786 -151.859   59.802 -151.841   59.838 -151.815   59.879 -151.802
   59.907 -151.764   59.921 -151.753   60.000 -151.719   60.028 -151.707
   60.037 -151.697   60.056 -151.662   60.096 -151.615   60.110 -151.582
   60.141 -151.526   60.215 -151.420   60.241 -151.402   60.284 -151.386
   60.327 -151.387   60.364 -151.380   60.373 -151.369   60.379 -151.331
   60.387 -151.314   60.387 -151.314   60.387 -151.313   60.386 -151.310
   60.384 -151.305   60.384 -151.301   60.384 -151.298   60.384 -151.293
   60.383 -151.293   60.379 -151.298   60.381 -151.289   60.383 -151.292
   60.384 -151.291   60.387 -151.293   60.388 -151.295   60.389 -151.299
   60.389 -151.299   60.445 -151.286   60.513 -151.283   60.547 -151.261
   60.547 -151.259   60.547 -151.241   60.546 -151.240   60.545 -151.241
   60.544 -151.242   60.542 -151.249   60.541 -151.257   60.539 -151.260
   60.537 -151.261   60.532 -151.260   60.528 -151.259   60.525 -151.257
   60.523 -151.252   60.521 -151.249   60.520 -151.245   60.520 -151.244
   60.520 -151.237   60.524 -151.223   60.527 -151.199   60.539 -151.189
   60.539 -151.182   60.538 -151.178   60.532 -151.181   60.522 -151.176
   60.518 -151.171   60.518 -151.158   60.531 -151.149   60.534 -151.141
   60.539 -151.144   60.531 -151.157   60.520 -151.160   60.522 -151.170
   60.531 -151.177   60.540 -151.176   60.541 -151.189   60.529 -151.204
   60.529 -151.206   60.531 -151.205   60.533 -151.204   60.532 -151.208
   60.531 -151.211   60.531 -151.216   60.530 -151.222   60.530 -151.227
   60.529 -151.234   60.528 -151.239   60.527 -151.242   60.527 -151.245
   60.537 -151.248   60.539 -151.226   60.546 -151.222   60.547 -151.228
   60.549 -151.229   60.552 -151.231   60.553 -151.235   60.554 -151.242
   60.555 -151.250   60.554 -151.257   60.553 -151.266   60.552 -151.271
   60.552 -151.275   60.552 -151.275   60.566 -151.314   60.579 -151.330
   60.645 -151.356   60.681 -151.393   60.709 -151.409   60.721 -151.409
   60.727 -151.396   60.736 -151.361   60.741 -151.314   60.750 -151.275
   60.763 -151.260   60.773 -151.262   60.776 -151.245   60.781 -151.213
   60.785 -151.078   60.796 -151.027   60.803 -151.024   60.811 -151.011
   60.851 -150.904   60.874 -150.860   60.885 -150.827   60.922 -150.751
   60.934 -150.718   60.948 -150.692   60.958 -150.683   60.962 -150.662
   60.968 -150.631   60.985 -150.580   61.000 -150.515   61.006 -150.505
   61.018 -150.445   61.038 -150.400   61.039 -150.394   61.039 -150.373
   61.029 -150.349   61.021 -150.337   61.000 -150.321   60.984 -150.310
   60.955 -150.274   60.946 -150.256   60.942 -150.249   60.939 -150.241
   60.931 -150.225   60.924 -150.189   60.918 -150.106   60.916 -150.096
   60.916 -150.089   60.915 -150.068   60.905 -150.042   60.907 -150.038
   60.909 -150.043   60.911 -150.044   60.916 -150.046   60.919 -150.046
   60.921 -150.045   60.925 -150.013   60.925 -150.003   60.923 -150.001
   60.936 -149.912   60.946 -149.895   60.947 -149.893   60.949 -149.889
   60.952 -149.883   60.954 -149.879   60.957 -149.875   60.960 -149.869
   60.967 -149.849   60.969 -149.833   60.965 -149.822   60.968 -149.769
   60.963 -149.766   60.961 -149.752   60.956 -149.733   60.956 -149.711
   60.950 -149.702   60.943 -149.668   60.932 -149.663   60.923 -149.648
   60.925 -149.614   60.935 -149.568   60.923 -149.527   60.924 -149.511
   60.916 -149.471   60.907 -149.454   60.907 -149.439   60.897 -149.425
   60.903 -149.426   60.904 -149.424   60.904 -149.424   60.904 -149.424
   60.907 -149.411   60.898 -149.390   60.897 -149.380   60.895 -149.371
   60.896 -149.251   60.895 -149.250   60.895 -149.250   60.888 -149.233
   60.889 -149.200   60.889 -149.199   60.889 -149.199   60.889 -149.185
   60.887 -149.168   60.879 -149.152   60.879 -149.152   60.879 -149.152
   60.878 -149.149   60.877 -149.114   60.876 -149.112   60.874 -149.107
   60.868 -149.099   60.868 -149.099   60.868 -149.098   60.868 -149.098
   60.866 -149.093   60.865 -149.088   60.865 -149.080   60.864 -149.075
   60.864 -149.072   60.859 -149.061   60.848 -149.054   60.844 -149.046
   60.841 -149.050   60.837 -149.025   60.828 -149.006   60.819 -148.999
   60.821 -148.995   60.820 -148.994   60.820 -148.992   60.811 -148.989
   60.806 -148.974   60.809 -148.973   60.812 -148.986   60.821 -148.989
   60.821 -148.988   60.823 -148.986   60.825 -148.987   60.827 -148.988
   60.828 -148.989   60.829 -148.990   60.831 -148.992   60.834 -148.993
   60.837 -148.992   60.838 -148.993   60.840 -148.992   60.845 -148.978
   60.846 -148.989   60.847 -148.990   60.848 -148.995   60.850 -148.998
   60.851 -149.001   60.853 -149.004   60.854 -149.007   60.856 -149.011
   60.858 -149.014   60.859 -149.019   60.862 -149.024   60.865 -149.028
   60.867 -149.031   60.871 -149.035   60.875 -149.038   60.879 -149.041
   60.883 -149.044   60.885 -149.046   60.886 -149.047   60.887 -149.051
   60.887 -149.053   60.888 -149.054   60.892 -149.062   60.896 -149.068
   60.900 -149.075   60.904 -149.079   60.907 -149.085   60.910 -149.091
   60.912 -149.098   60.912 -149.098   60.914 -149.103   60.914 -149.103
   60.990 -149.099   60.990 -149.161   60.997 -149.161   61.042 -149.160
   61.051 -149.146   61.070 -149.114   61.070 -148.545   61.070 -148.541
   61.073 -148.537   61.076 -148.534   61.079 -148.532   61.082 -148.530
   61.085 -148.527   61.088 -148.524   61.092 -148.522   61.095 -148.517
   61.099 -148.511   61.102 -148.505   61.105 -148.497   61.106 -148.491
   61.106 -148.484   61.104 -148.477   61.102 -148.472   61.098 -148.464
   61.095 -148.458   61.092 -148.453   61.089 -148.447   61.088 -148.440
   61.087 -148.434   61.086 -148.428   61.084 -148.420   61.084 -148.414
   61.084 -148.413   61.059 -148.401   61.059 -148.408   61.053 -148.415
   61.049 -148.411   61.048 -148.407   61.047 -148.409   61.045 -148.407
   61.044 -148.404   61.044 -148.399   61.044 -148.394   61.042 -148.384
   61.041 -148.376   61.039 -148.368   61.040 -148.363   61.037 -148.360
   61.026 -148.375   61.020 -148.372   61.000 -148.397   60.997 -148.406
   60.996 -148.411   60.994 -148.414   60.981 -148.450   60.979 -148.451
   60.979 -148.451   60.979 -148.451   60.978 -148.451   60.967 -148.433
   60.981 -148.381   60.993 -148.361   60.998 -148.358   60.999 -148.358
   60.999 -148.351   61.000 -148.346   61.002 -148.342   61.004 -148.341
   61.008 -148.335   61.012 -148.332   61.017 -148.327   61.020 -148.325
   61.024 -148.323   61.027 -148.319   61.031 -148.316   61.033 -148.312
   61.036 -148.300   61.039 -148.291   61.043 -148.284   61.046 -148.279
   61.047 -148.276   61.048 -148.269   61.048 -148.263   61.051 -148.254
   61.053 -148.249   61.053 -148.243   61.054 -148.236   61.056 -148.227
   61.057 -148.218   61.057 -148.209   61.058 -148.203   61.060 -148.199
   61.061 -148.189   61.062 -148.183   61.064 -148.177   61.067 -148.170
   61.067 -148.169   61.058 -148.173   61.056 -148.168   61.043 -148.165
   61.010 -148.184   61.001 -148.177   60.991 -148.182   60.991 -148.181
   60.990 -148.183   60.989 -148.190   60.989 -148.193   60.990 -148.196
   60.993 -148.197   60.992 -148.199   60.992 -148.200   60.990 -148.204
   60.988 -148.202   60.986 -148.205   60.983 -148.204   60.984 -148.196
   60.979 -148.196   60.977 -148.196   60.976 -148.197   60.975 -148.196
   60.972 -148.196   60.971 -148.192   60.970 -148.193   60.968 -148.196
   60.966 -148.201   60.966 -148.202   60.965 -148.202   60.965 -148.203
   60.962 -148.207   60.960 -148.211   60.958 -148.211   60.956 -148.213
   60.958 -148.216   60.961 -148.218   60.960 -148.220   60.963 -148.224
   60.962 -148.230   60.961 -148.234   60.960 -148.235   60.959 -148.236
   60.955 -148.239   60.946 -148.232   60.944 -148.232   60.941 -148.235
   60.939 -148.243   60.938 -148.256   60.942 -148.261   60.947 -148.263
   60.947 -148.267   60.949 -148.273   60.950 -148.275   60.952 -148.279
   60.953 -148.282   60.955 -148.284   60.956 -148.289   60.956 -148.292
   60.959 -148.297   60.959 -148.301   60.959 -148.304   60.959 -148.305
   60.960 -148.303   60.962 -148.306   60.965 -148.305   60.967 -148.305
   60.967 -148.313   60.962 -148.319   60.959 -148.321   60.957 -148.323
   60.955 -148.327   60.948 -148.319   60.940 -148.296   60.920 -148.289
   60.916 -148.265   60.913 -148.265   60.911 -148.266   60.911 -148.267
   60.905 -148.271   60.904 -148.271   60.904 -148.272   60.898 -148.276
   60.898 -148.280   60.896 -148.283   60.896 -148.287   60.897 -148.288
   60.899 -148.290   60.903 -148.292   60.904 -148.296   60.908 -148.295
   60.910 -148.296   60.912 -148.302   60.913 -148.308   60.912 -148.312
   60.910 -148.313   60.908 -148.318   60.890 -148.309   60.878 -148.294
   60.874 -148.298   60.873 -148.302   60.872 -148.302   60.868 -148.307
   60.861 -148.308   60.868 -148.293   60.863 -148.290   60.838 -148.302
   60.837 -148.304   60.836 -148.305   60.835 -148.309   60.837 -148.313
   60.837 -148.318   60.838 -148.319   60.841 -148.319   60.842 -148.322
   60.844 -148.327   60.846 -148.325   60.848 -148.328   60.848 -148.330
   60.849 -148.334   60.852 -148.345   60.854 -148.351   60.854 -148.354
   60.854 -148.361   60.855 -148.360   60.857 -148.359   60.858 -148.359
   60.860 -148.363   60.860 -148.370   60.861 -148.380   60.859 -148.383
   60.857 -148.387   60.853 -148.393   60.853 -148.393   60.851 -148.396
   60.849 -148.414   60.846 -148.408   60.849 -148.397   60.845 -148.401
   60.838 -148.393   60.834 -148.366   60.818 -148.336   60.807 -148.339
   60.804 -148.347   60.804 -148.348   60.805 -148.351   60.807 -148.350
   60.809 -148.350   60.809 -148.349   60.809 -148.350   60.810 -148.350
   60.810 -148.357   60.806 -148.366   60.807 -148.372   60.805 -148.378
   60.807 -148.384   60.809 -148.387   60.813 -148.388   60.815 -148.393
   60.816 -148.397   60.820 -148.401   60.822 -148.407   60.825 -148.413
   60.828 -148.420   60.829 -148.420   60.829 -148.419   60.830 -148.420
   60.831 -148.419   60.833 -148.422   60.832 -148.429   60.832 -148.437
   60.834 -148.439   60.834 -148.443   60.833 -148.446   60.835 -148.454
   60.835 -148.461   60.833 -148.467   60.832 -148.473   60.830 -148.479
   60.830 -148.488   60.831 -148.493   60.833 -148.498   60.835 -148.500
   60.837 -148.505   60.837 -148.509   60.835 -148.509   60.837 -148.512
   60.827 -148.515   60.826 -148.520   60.824 -148.529   60.823 -148.537
   60.822 -148.542   60.824 -148.551   60.825 -148.557   60.826 -148.566
   60.828 -148.577   60.829 -148.582   60.828 -148.595   60.827 -148.598
   60.827 -148.600   60.827 -148.604   60.824 -148.606   60.824 -148.606
   60.824 -148.607   60.822 -148.613   60.821 -148.617   60.818 -148.618
   60.815 -148.624   60.813 -148.626   60.812 -148.631   60.810 -148.635
   60.809 -148.639   60.807 -148.641   60.803 -148.657   60.801 -148.664
   60.800 -148.669   60.791 -148.698   60.791 -148.701   60.790 -148.702
   60.787 -148.715   60.777 -148.714   60.776 -148.676   60.776 -148.675
   60.776 -148.674   60.777 -148.673   60.779 -148.655   60.779 -148.654
   60.779 -148.648   60.781 -148.642   60.783 -148.634   60.786 -148.626
   60.786 -148.623   60.790 -148.614   60.792 -148.607   60.794 -148.603
   60.796 -148.595   60.799 -148.589   60.800 -148.579   60.804 -148.569
   60.804 -148.561   60.806 -148.557   60.802 -148.548   60.787 -148.567
   60.779 -148.569   60.787 -148.557   60.786 -148.555   60.787 -148.552
   60.791 -148.541   60.793 -148.530   60.796 -148.524   60.799 -148.521
   60.801 -148.515   60.802 -148.506   60.804 -148.496   60.807 -148.489
   60.807 -148.489   60.806 -148.488   60.804 -148.486   60.805 -148.482
   60.804 -148.477   60.805 -148.476   60.804 -148.476   60.805 -148.455
   60.794 -148.450   60.787 -148.456   60.783 -148.469   60.781 -148.500
   60.781 -148.501   60.782 -148.508   60.784 -148.516   60.783 -148.524
   60.784 -148.527   60.767 -148.586   60.752 -148.618   60.727 -148.651
   60.720 -148.670   60.683 -148.685   60.683 -148.679   60.684 -148.678
   60.683 -148.678   60.683 -148.675   60.669 -148.706   60.659 -148.712
   60.659 -148.707   60.658 -148.707   60.657 -148.705   60.657 -148.701
   60.658 -148.699   60.660 -148.695   60.663 -148.690   60.665 -148.688
   60.666 -148.684   60.667 -148.681   60.667 -148.680   60.654 -148.685
   60.652 -148.680   60.653 -148.679   60.653 -148.676   60.654 -148.671
   60.655 -148.668   60.658 -148.663   60.664 -148.656   60.666 -148.653
   60.669 -148.647   60.671 -148.643   60.674 -148.639   60.678 -148.634
   60.681 -148.625   60.687 -148.618   60.691 -148.609   60.695 -148.604
   60.697 -148.602   60.697 -148.597   60.697 -148.595   60.697 -148.595
   60.697 -148.595   60.697 -148.591   60.700 -148.589   60.705 -148.586
   60.711 -148.585   60.715 -148.588   60.716 -148.587   60.721 -148.584
   60.724 -148.581   60.725 -148.581   60.731 -148.577   60.735 -148.572
   60.738 -148.570   60.738 -148.569   60.743 -148.554   60.743 -148.547
   60.746 -148.543   60.746 -148.543   60.747 -148.542   60.747 -148.541
   60.749 -148.535   60.752 -148.532   60.755 -148.531   60.756 -148.526
   60.759 -148.523   60.763 -148.521   60.766 -148.518   60.766 -148.515
   60.767 -148.510   60.768 -148.506   60.768 -148.502   60.768 -148.502
   60.766 -148.486   60.766 -148.485   60.766 -148.481   60.765 -148.478
   60.757 -148.469   60.756 -148.464   60.755 -148.461   60.755 -148.455
   60.755 -148.454   60.755 -148.450   60.756 -148.448   60.759 -148.440
   60.764 -148.440   60.767 -148.438   60.769 -148.432   60.770 -148.427
   60.773 -148.419   60.775 -148.416   60.775 -148.415   60.775 -148.409
   60.777 -148.403   60.778 -148.396   60.778 -148.390   60.777 -148.384
   60.776 -148.382   60.774 -148.377   60.773 -148.375   60.770 -148.372
   60.767 -148.366   60.766 -148.364   60.762 -148.375   60.762 -148.381
   60.761 -148.382   60.763 -148.383   60.761 -148.394   60.755 -148.396
   60.757 -148.390   60.754 -148.390   60.755 -148.387   60.755 -148.380
   60.754 -148.379   60.748 -148.392   60.747 -148.383   60.746 -148.381
